%age(kyr)	%d18O(permille)	%d18O(sigma)
248.932834	3.938721	0.173334
249.0308825	3.944478	0.173075
249.1300637	3.950443	0.172885
249.2292449	3.956934	0.172767
249.3263775	3.963936	0.172671
249.4249807	3.971335	0.172568
249.5159032	3.979235	0.172549
249.6108845	3.987676	0.172612
249.7058658	3.99622	0.172752
249.8000608	4.004797	0.172922
249.8940293	4.013547	0.17308
249.986038	4.022949	0.173264
250.0742179	4.032918	0.173394
250.1623978	4.043396	0.173532
250.2462742	4.053996	0.173515
250.3286441	4.064095	0.173278
250.411014	4.073291	0.172831
250.5104098	4.081836	0.172257
250.6100366	4.090195	0.171657
250.6961915	4.098368	0.170832
250.7764069	4.106423	0.169957
250.8566223	4.114413	0.169151
250.9456898	4.122234	0.168351
251.0361084	4.129701	0.167638
251.1288067	4.137062	0.166988
251.2252221	4.144416	0.166307
251.321465	4.151526	0.165678
251.414247	4.158427	0.165126
251.5070289	4.165047	0.164608
251.5988241	4.171791	0.164095
251.6900231	4.178485	0.163502
251.7809611	4.185002	0.162965
251.8740692	4.191124	0.162497
251.9677261	4.196815	0.162141
252.0629176	4.202042	0.161788
252.1589524	4.206839	0.161376
252.2559587	4.211016	0.161037
252.3569568	4.214704	0.160728
252.4579549	4.217874	0.160523
252.5625564	4.220385	0.160351
252.6677132	4.222437	0.160161
252.7653187	4.223916	0.159952
252.858178	4.224756	0.159742
252.9516783	4.224789	0.159636
253.0523851	4.224627	0.159565
253.1530918	4.224277	0.159487
253.2502316	4.223472	0.159476
253.3463672	4.221964	0.159514
253.4430519	4.22011	0.159673
253.5407736	4.217985	0.159892
253.6384954	4.21572	0.16011
253.7319174	4.212791	0.160395
253.8258349	4.209315	0.160802
253.9255331	4.205336	0.161277
254.0290322	4.200906	0.161783
254.1323641	4.196174	0.16229
254.2341022	4.190807	0.162831
254.3358403	4.184824	0.163466
254.4315225	4.178063	0.164194
254.5247132	4.170883	0.164892
254.618606	4.163689	0.165578
254.7186004	4.15639	0.166325
254.8185949	4.148832	0.167175
254.9199214	4.141134	0.167928
255.021889	4.133411	0.168629
255.1244731	4.125732	0.169298
255.2285374	4.118005	0.170001
255.3326017	4.110249	0.17078
255.4339614	4.102324	0.171641
255.5352113	4.09413	0.172448
255.6339502	4.085547	0.173222
255.7315783	4.076523	0.173921
255.8306243	4.067554	0.174627
255.9419691	4.058481	0.175175
256.0533139	4.049284	0.175585
256.1474993	4.040213	0.175856
256.2407197	4.031415	0.176123
256.3363884	4.02297	0.176342
256.4362104	4.014632	0.176404
256.5360325	4.006386	0.17641
256.6399119	3.99823	0.176453
256.7439372	3.990284	0.176394
256.8460072	3.982833	0.176106
256.9470559	3.97581	0.175933
257.0482593	3.969026	0.17577
257.1498593	3.96235	0.175524
257.2514295	3.956036	0.17527
257.3476927	3.950272	0.175022
257.4435494	3.945165	0.174648
257.5385509	3.940414	0.174119
257.6324315	3.935764	0.173525
257.726312	3.931457	0.172931
257.8232663	3.927355	0.172308
257.9205774	3.923316	0.171592
258.0159818	3.919555	0.170965
258.1090436	3.915897	0.170268
258.2021055	3.912582	0.169512
258.2985215	3.909531	0.168693
258.3953535	3.906672	0.167957
258.4933869	3.904041	0.167231
258.5930111	3.901565	0.166575
258.6924692	3.899254	0.166101
258.7879226	3.896991	0.165784
258.883376	3.894956	0.165686
258.9861757	3.893204	0.165735
259.0995487	3.891841	0.165773
259.2117333	3.891031	0.165782
259.3179984	3.890456	0.165862
259.4242635	3.890166	0.165969
259.5305286	3.890066	0.166132
259.6367937	3.890162	0.166275
259.7430587	3.890469	0.166438
259.8493238	3.891088	0.166491
259.9555889	3.892237	0.166538
260.061854	3.893603	0.166648
260.1681191	3.895175	0.166908
260.2743841	3.897071	0.167386
260.3806492	3.899181	0.16792
260.4869143	3.901641	0.168567
260.5931794	3.904136	0.169166
260.6994445	3.906453	0.169758
260.8057095	3.908915	0.170371
260.9110721	3.911415	0.17109
261.0165478	3.914141	0.171766
261.1221814	3.916933	0.172374
261.227815	3.919745	0.172828
261.3334486	3.922561	0.172988
261.4390823	3.925374	0.173055
261.5447159	3.928149	0.17291
261.6503495	3.930676	0.172594
261.7559831	3.933319	0.172302
261.8616167	3.93599	0.171975
261.9672503	3.938469	0.171484
262.0728839	3.940577	0.170826
262.1785175	3.942899	0.170131
262.2841511	3.945314	0.169369
262.3897848	3.947732	0.168595
262.4954184	3.950319	0.167859
262.601052	3.952876	0.16721
262.7101099	3.95542	0.166594
262.8343445	3.958135	0.165909
262.9585792	3.96095	0.16527
263.0791857	3.963725	0.164767
263.1987137	3.966529	0.164449
263.31735	3.969237	0.164239
263.4318618	3.971896	0.164067
263.5463735	3.974664	0.163941
263.6589642	3.97785	0.163776
263.7693977	3.981377	0.163461
263.8798311	3.98492	0.163121
264.009482	3.988207	0.162848
264.148841	3.991165	0.162624
264.2810816	3.993618	0.162372
264.404272	3.995638	0.162202
264.5274624	3.997567	0.16205
264.6527214	3.999217	0.161901
264.77815	4.000351	0.161754
264.8977229	4.001043	0.161661
265.0096658	4.001583	0.161622
265.1216087	4.002298	0.161578
265.23948	4.003069	0.161511
265.3584438	4.003837	0.161441
265.4774803	4.004536	0.161433
265.5966306	4.004815	0.16139
265.7157809	4.004784	0.161323
265.8290995	4.004601	0.161183
265.9420372	4.004373	0.161035
266.0558418	4.004393	0.160826
266.1712355	4.004278	0.160728
266.2866291	4.003746	0.160671
266.4044098	4.00328	0.160649
266.5227066	4.002676	0.16071
266.6407131	4.001922	0.160776
266.7581887	4.001294	0.16073
266.8756644	4.000364	0.16064
266.9912183	3.999405	0.160442
267.1065236	3.998268	0.160231
267.2186624	3.996928	0.160073
267.3257377	3.995858	0.159906
267.4328129	3.994999	0.159738
267.5478199	3.993878	0.159547
267.666053	3.992488	0.159408
267.7822045	3.990787	0.159385
267.8932427	3.988874	0.159466
268.004281	3.986803	0.159604
268.1188316	3.984768	0.159729
268.2348107	3.982569	0.159784
268.3503247	3.98015	0.159823
268.4643844	3.977442	0.159754
268.5784441	3.974724	0.159635
268.6925038	3.972277	0.159455
268.8065635	3.970189	0.159352
268.9186432	3.968369	0.159382
269.0259063	3.966792	0.159604
269.1331694	3.965775	0.159782
269.2380402	3.964655	0.159973
269.3419428	3.963901	0.160218
269.445873	3.963523	0.160428
269.5500052	3.9634	0.160684
269.6541375	3.963578	0.160708
269.7612067	3.963831	0.16068
269.8708291	3.963835	0.160571
269.9800911	3.963978	0.160301
270.0851422	3.964165	0.160143
270.1901932	3.964159	0.15995
270.2952985	3.964249	0.159732
270.4004548	3.964542	0.159435
270.5056112	3.964941	0.159142
270.6149845	3.965539	0.158871
270.7245545	3.966085	0.158606
270.8374479	3.966659	0.158334
270.9509925	3.967312	0.158089
271.064537	3.967791	0.157874
271.1782174	3.968117	0.157563
271.2919159	3.968593	0.157185
271.4062765	3.9692	0.156756
271.5224147	3.969733	0.15641
271.6385529	3.970151	0.156123
271.7590878	3.970503	0.155906
271.8813776	3.970925	0.155683
272.00205	3.9713	0.155501
272.1186966	3.971919	0.155341
272.2353432	3.972995	0.155167
272.3519898	3.974157	0.155057
272.4686364	3.97517	0.154982
272.5848988	3.976091	0.154888
272.6995801	3.976979	0.154862
272.8142613	3.977738	0.154821
272.9240979	3.978211	0.154822
273.032616	3.978645	0.15475
273.1411017	3.979002	0.154541
273.2477226	3.979074	0.154281
273.3543435	3.978877	0.153947
273.4617322	3.978352	0.153702
273.5703641	3.977657	0.153487
273.678996	3.976675	0.153239
273.7924974	3.975492	0.15312
273.9072519	3.974061	0.153037
274.0198848	3.972365	0.153107
274.1285222	3.97069	0.153236
274.2371597	3.969087	0.153318
274.3448095	3.967554	0.153457
274.4521482	3.966121	0.153694
274.5592932	3.964867	0.153991
274.6652758	3.963665	0.15423
274.7712583	3.962604	0.154399
274.8824338	3.961917	0.154475
274.9969803	3.961351	0.154662
275.1115268	3.961061	0.154824
275.2260733	3.960549	0.154989
275.3406197	3.960062	0.155147
275.4554627	3.959422	0.155397
275.5707576	3.958521	0.155696
275.6860526	3.957039	0.156009
275.7976694	3.955258	0.156318
275.9087113	3.953255	0.156598
276.0201088	3.950634	0.15685
276.1326539	3.947542	0.157131
276.245199	3.944073	0.157432
276.3574354	3.940344	0.157641
276.4695008	3.936297	0.157822
276.5817464	3.931892	0.157999
276.6984057	3.927176	0.158141
276.815065	3.922461	0.1582
276.9286431	3.917416	0.15809
277.0401398	3.912241	0.157902
277.1459944	3.906757	0.15767
277.2599903	3.900933	0.157388
277.3739862	3.894919	0.157229
277.4815949	3.888971	0.157062
277.5856343	3.882918	0.156867
277.6896738	3.876705	0.156716
277.7937132	3.870564	0.156489
277.8977526	3.864217	0.156314
278.005065	3.857611	0.156081
278.1178127	3.850731	0.155811
278.2305605	3.843541	0.155542
278.3372904	3.836115	0.155137
278.4436794	3.828679	0.154757
278.550426	3.821423	0.154387
278.6577772	3.814205	0.153971
278.7651283	3.806881	0.153619
278.8714397	3.799596	0.153417
278.9772644	3.792423	0.153402
279.0838671	3.785334	0.153404
279.1977152	3.778616	0.153308
279.3115634	3.772353	0.153247
279.4254115	3.766373	0.153266
279.5392596	3.760368	0.153288
279.6529113	3.754322	0.15331
279.7610784	3.748099	0.153317
279.8692454	3.741605	0.153421
279.9777703	3.734681	0.153599
280.0869033	3.727362	0.153911
280.1960362	3.719872	0.154212
280.3053452	3.712143	0.154532
280.4147193	3.704222	0.154966
280.5244409	3.696249	0.155542
280.6374674	3.688135	0.156216
280.7504939	3.680106	0.156864
280.8589141	3.672136	0.157444
280.9642333	3.664034	0.157895
281.0695526	3.655553	0.158202
281.1823834	3.646712	0.158546
281.2975528	3.637716	0.158861
281.4101807	3.628864	0.15914
281.5136734	3.620001	0.159515
281.617166	3.611512	0.16001
281.7200319	3.603485	0.160547
281.8218988	3.595588	0.161059
281.9237658	3.587629	0.16145
282.02682	3.579808	0.161862
282.1310227	3.572168	0.162245
282.2352254	3.564924	0.162333
282.339428	3.557837	0.162385
282.4436307	3.550806	0.162397
282.5478334	3.543987	0.162317
282.653618	3.53705	0.162213
282.7596127	3.529916	0.162142
282.8657744	3.522701	0.162058
282.9703216	3.515478	0.161948
283.073199	3.508265	0.16183
283.1689381	3.501262	0.161677
283.2534597	3.494632	0.161603
283.3379812	3.488194	0.161462
283.4232796	3.482095	0.161262
283.5192837	3.47649	0.161134
283.6152878	3.471299	0.161112
283.7112919	3.466415	0.161171
283.807296	3.461692	0.161111
283.9033001	3.456999	0.160957
283.9971579	3.452635	0.160901
284.0833921	3.448907	0.160936
284.1696262	3.445608	0.161008
284.2558604	3.442313	0.161014
284.3431165	3.439102	0.161016
284.4304104	3.436052	0.161106
284.5177043	3.432882	0.161257
284.6034862	3.429677	0.161518
284.6887604	3.426829	0.16186
284.7740347	3.424213	0.162143
284.8652161	3.42185	0.162444
284.9651797	3.419733	0.162697
285.065998	3.417964	0.162969
285.1482568	3.416321	0.163181
285.2180578	3.414786	0.163346
285.2878587	3.413381	0.163573
285.3576597	3.411849	0.163822
285.4196223	3.410362	0.164107
285.4727379	3.408919	0.164329
285.5258536	3.407501	0.164527
285.5789693	3.405994	0.164827
285.632085	3.404718	0.165241
285.6860939	3.403437	0.165792
285.7593815	3.402118	0.16638
285.832669	3.40087	0.16691
285.9059565	3.399929	0.167432
285.9775772	3.398906	0.167981
286.0359968	3.39816	0.168598
286.0944165	3.397716	0.169174
286.1528362	3.397354	0.169707
286.2112559	3.397365	0.170289
286.2726942	3.397501	0.170827
286.3479576	3.397908	0.171373
286.423221	3.398474	0.171893
286.4984844	3.399085	0.172376
286.570009	3.399706	0.172879
286.6345985	3.400633	0.173387
286.699188	3.401582	0.173961
286.7637775	3.402722	0.174539
286.828367	3.403966	0.17506
286.9072019	3.405231	0.175654
286.9873633	3.406693	0.176287
287.0671687	3.408624	0.176981
287.1396432	3.410917	0.177682
287.1961087	3.413301	0.178389
287.2525742	3.415729	0.179099
287.3090396	3.418261	0.179767
287.3655051	3.420904	0.180552
287.4324619	3.423711	0.181365
287.5289542	3.426605	0.182129
287.6254465	3.429567	0.182908
287.7089815	3.432727	0.183687
287.7630991	3.43607	0.184475
287.8172167	3.439273	0.185229
287.8713343	3.442562	0.185927
287.9254519	3.446338	0.186606
287.9797337	3.450693	0.18726
288.0385947	3.455114	0.18784
288.0974558	3.45939	0.188433
288.1563168	3.463793	0.188976
288.2151778	3.468469	0.189435
288.2766821	3.473222	0.189935
288.3495857	3.478043	0.190532
288.4224893	3.482862	0.191098
288.495393	3.487908	0.191635
288.5649891	3.493183	0.192235
288.6258807	3.498533	0.192947
288.6867724	3.504506	0.19363
288.747664	3.51082	0.194319
288.8085556	3.517301	0.194958
288.8692814	3.524362	0.195675
288.9298922	3.53183	0.196415
288.9921008	3.539436	0.197055
289.0567849	3.547502	0.197699
289.121469	3.555639	0.198322
289.1995933	3.563892	0.19904
289.2794792	3.572499	0.199746
289.359365	3.581329	0.200455
289.439331	3.590453	0.201171
289.5203096	3.599845	0.201887
289.6012883	3.609232	0.202524
289.682267	3.618706	0.203011
289.7692032	3.628841	0.203412
289.8691657	3.63891	0.203692
289.9691282	3.649033	0.20396
290.0674036	3.659519	0.20422
290.1610792	3.670112	0.204259
290.2547548	3.680714	0.204277
290.3481035	3.691371	0.204305
290.4240734	3.701923	0.204312
290.5000434	3.712462	0.204314
290.5760134	3.72288	0.204294
290.6521366	3.733109	0.204282
290.741828	3.743236	0.204187
290.8315193	3.753281	0.204021
290.9212106	3.76297	0.203693
291.0141978	3.772585	0.203221
291.1092314	3.781995	0.202573
291.204413	3.79136	0.201865
291.3030398	3.800605	0.201081
291.4065047	3.809328	0.20014
291.5099696	3.81773	0.199004
291.6123245	3.825427	0.197746
291.7134046	3.832762	0.196382
291.8144847	3.839926	0.195007
291.9141368	3.846688	0.193642
292.0120283	3.852961	0.192334
292.1099199	3.858552	0.191171
292.2091234	3.863918	0.190136
292.3109668	3.869119	0.189126
292.4128102	3.874035	0.188239
292.5173942	3.878485	0.187449
292.6273693	3.882407	0.186713
292.7373445	3.885712	0.186029
292.8418264	3.888543	0.185333
292.9420532	3.890805	0.184779
293.0422801	3.892547	0.184344
293.1503404	3.893633	0.184033
293.2656251	3.894144	0.183721
293.3798476	3.894225	0.183374
293.4815777	3.893843	0.183094
293.5815586	3.892825	0.182852
293.6815395	3.891404	0.182684
293.7694792	3.889811	0.182522
293.8554584	3.888094	0.182323
293.9414377	3.886056	0.182174
294.0423579	3.883774	0.182043
294.1704697	3.880955	0.181975
294.2985254	3.877867	0.18186
294.3996016	3.874502	0.181714
294.5006779	3.870646	0.181629
294.6016641	3.866445	0.181617
294.6982978	3.862107	0.181708
294.7949316	3.857669	0.181796
294.8915653	3.852908	0.181818
295.0060459	3.847943	0.181877
295.1224786	3.842822	0.181948
295.2357018	3.83778	0.182034
295.3418769	3.83269	0.182029
295.4481384	3.827641	0.181923
295.5527682	3.822803	0.181778
295.6551088	3.81791	0.181567
295.7574494	3.812756	0.181299
295.8580254	3.80739	0.180982
295.9569388	3.80206	0.18062
296.0558523	3.796392	0.180202
296.1602857	3.790529	0.179822
296.2713847	3.784263	0.179573
296.3824836	3.777851	0.179379
296.4867454	3.771416	0.179161
296.5884387	3.764433	0.178884
296.690132	3.757429	0.178626
296.796098	3.750735	0.178464
296.903498	3.744169	0.178295
297.0108981	3.737669	0.17807
297.1123422	3.73139	0.177857
297.2133293	3.724984	0.17764
297.3143165	3.718638	0.177412
297.4104802	3.712341	0.177159
297.5062792	3.705941	0.176851
297.6005988	3.699816	0.176673
297.7005883	3.69411	0.176541
297.8037489	3.688849	0.176541
297.9064857	3.683802	0.176555
297.9934144	3.678854	0.17658
298.080343	3.673967	0.176686
298.1672716	3.669	0.176927
298.2646329	3.663859	0.177173
298.3650765	3.658719	0.177352
298.46552	3.653662	0.177463
298.5642202	3.648544	0.177499
298.6628395	3.643083	0.177318
298.7609438	3.637269	0.177026
298.8536597	3.631218	0.176667
298.9463756	3.625234	0.176227
299.0393931	3.619457	0.175874
299.1404483	3.613969	0.175527
299.2415035	3.608838	0.175223
299.3423668	3.603914	0.174945
299.4426122	3.599141	0.174602
299.5428576	3.594491	0.174247
299.6442978	3.58986	0.173879
299.7438431	3.585171	0.173584
299.8433884	3.580768	0.173173
299.9420749	3.576476	0.172667
300.0385578	3.572263	0.172137
300.1350407	3.568425	0.17166
300.2297483	3.564635	0.171285
300.2879135	3.560813	0.170924
300.3460786	3.556748	0.1705
300.4042438	3.55247	0.170058
300.462409	3.548271	0.169639
300.5205741	3.544313	0.169249
300.6090196	3.540328	0.16888
300.7116043	3.536491	0.168474
300.8141889	3.532929	0.168154
300.928645	3.529629	0.167986
301.0497801	3.526589	0.167912
301.1678936	3.523472	0.167827
301.2418373	3.520326	0.167671
301.3157811	3.517156	0.16754
301.3897248	3.513672	0.167417
301.4636686	3.509883	0.167351
301.5214964	3.506185	0.167254
301.5763485	3.50272	0.167124
301.6312005	3.499631	0.166995
301.6860525	3.496837	0.166875
301.7409045	3.494594	0.166844
301.8016936	3.492758	0.166821
301.8848887	3.49111	0.166712
301.9680838	3.489805	0.166594
302.0512789	3.488812	0.166542
302.1453623	3.488223	0.166499
302.2420047	3.487969	0.166391
302.338647	3.487698	0.166221
302.4224538	3.487483	0.166032
302.5052869	3.487461	0.165936
302.5881201	3.487482	0.165958
302.6793338	3.487503	0.166021
302.7768926	3.48768	0.166108
302.8744514	3.488307	0.166269
302.9554977	3.488818	0.166436
303.0299931	3.489319	0.166635
303.1044886	3.489585	0.166877
303.178984	3.48961	0.167104
303.2630367	3.489286	0.16736
303.3472896	3.488685	0.167645
303.4315424	3.487873	0.167893
303.5095004	3.486935	0.168103
303.5844377	3.485776	0.168266
303.6593751	3.484153	0.168443
303.7343124	3.482246	0.168588
303.8518182	3.479983	0.168798
303.9734711	3.477324	0.168908
304.0825502	3.474683	0.168909
304.1808175	3.471689	0.168901
304.2790849	3.468416	0.168876
304.3842998	3.464808	0.16884
304.4954984	3.461023	0.168752
304.6066969	3.45722	0.16863
304.6652923	3.453533	0.168523
304.7171056	3.450092	0.168467
304.7689189	3.446658	0.168548
304.8207321	3.443186	0.168605
304.8725454	3.439638	0.168563
304.9286861	3.435787	0.168522
305.0026529	3.431599	0.168527
305.0766196	3.427206	0.168526
305.1505864	3.422771	0.16857
305.2295707	3.418296	0.168579
305.3275206	3.413475	0.168604
305.4254706	3.408574	0.16863
305.5147176	3.403439	0.168697
305.5689547	3.398241	0.168787
305.6231917	3.392914	0.168815
305.6774288	3.387765	0.168915
305.7316658	3.382714	0.169042
305.7859029	3.37756	0.169315
305.9043883	3.372491	0.169584
306.0526239	3.367541	0.169788
306.1660185	3.362928	0.170061
306.2523148	3.358538	0.170444
306.338611	3.354414	0.170818
306.4249073	3.350507	0.171236
306.5294377	3.346509	0.171646
306.6390305	3.342353	0.1721
306.7486232	3.337969	0.172581
306.835523	3.333693	0.173008
306.916974	3.329422	0.173363
306.998425	3.325168	0.173695
307.0798761	3.320735	0.174014
307.1575184	3.316389	0.174287
307.2342188	3.311885	0.174438
307.3109193	3.307286	0.17449
307.3876197	3.302623	0.174426
307.4562091	3.298182	0.174357
307.5181364	3.293884	0.174229
307.5800638	3.289596	0.174142
307.6419912	3.285321	0.174141
307.7039186	3.281216	0.174107
307.765846	3.277319	0.174036
307.8277733	3.273324	0.173961
307.8897007	3.269774	0.173896
307.9516281	3.266307	0.173758
308.0135555	3.262987	0.173578
308.0758461	3.259442	0.173577
308.1625196	3.25589	0.173666
308.2457591	3.252478	0.173762
308.3278863	3.249208	0.173911
308.4063646	3.246073	0.174051
308.473973	3.242977	0.174165
308.5415813	3.239982	0.174178
308.6091897	3.23704	0.174276
308.676798	3.234047	0.174359
308.7362518	3.230879	0.174381
308.7918645	3.227739	0.174459
308.8474772	3.224699	0.174563
308.9030899	3.221675	0.174665
308.9587027	3.218839	0.174605
309.0141489	3.216147	0.174481
309.0683995	3.213956	0.174417
309.12265	3.21208	0.174433
309.1769006	3.210581	0.174533
309.2311511	3.208785	0.174531
309.2854017	3.207009	0.17447
309.3404266	3.205524	0.174466
309.3964992	3.204039	0.174548
