phase,temperature,pressure,gibbs_energy,composition,state,modele_thermodynamique,modele_pression,reference,temperature_max_source
1-methylchrysene,1600.0,5000.0,-803055.972,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1600.0,10000.0,-706302.271,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1600.0,20000.0,-512794.868,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1600.0,30000.0,-319287.465,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1600.0,50000.0,67727.341,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,1.0,-1240719.5,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,1000.0,-1221388.11,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,5000.0,-1143985.149,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,10000.0,-1047231.447,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,20000.0,-853724.045,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,30000.0,-660216.642,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,1800.0,50000.0,-273201.836,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,1.0,-1622043.428,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,1000.0,-1602712.038,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,5000.0,-1525309.077,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,10000.0,-1428555.376,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,20000.0,-1235047.973,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,30000.0,-1041540.57,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
1-methylchrysene,2000.0,50000.0,-654525.764,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,1.0,331142.68,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,1000.0,351023.541,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,5000.0,430626.586,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,10000.0,530130.393,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,20000.0,729138.006,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,30000.0,928145.619,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,298.15,50000.0,1326160.846,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,1.0,297629.115,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,1000.0,317509.975,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,5000.0,397113.021,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,10000.0,496616.827,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,20000.0,695624.441,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,30000.0,894632.054,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,400.0,50000.0,1292647.281,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,1.0,255029.602,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,1000.0,274910.462,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,5000.0,354513.507,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,10000.0,454017.314,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,20000.0,653024.927,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,30000.0,852032.541,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,500.0,50000.0,1250047.767,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,1.0,202597.622,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,1000.0,222478.482,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,5000.0,302081.527,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,10000.0,401585.334,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,20000.0,600592.947,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,30000.0,799600.561,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,600.0,50000.0,1197615.787,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,1.0,140161.916,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,1000.0,160042.777,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,5000.0,239645.822,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,10000.0,339149.629,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,20000.0,538157.242,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,30000.0,737164.855,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,700.0,50000.0,1135180.082,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,1.0,67591.978,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,1000.0,87472.839,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,5000.0,167075.884,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,10000.0,266579.691,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,20000.0,465587.304,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,30000.0,664594.917,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,800.0,50000.0,1062610.144,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,1.0,-15213.777,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,1000.0,4667.084,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,5000.0,84270.129,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,10000.0,183773.936,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,20000.0,382781.549,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,30000.0,581789.162,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,900.0,50000.0,979804.389,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,1.0,-108336.24,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,1000.0,-88455.379,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,5000.0,-8852.334,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,10000.0,90651.473,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,20000.0,289659.086,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,30000.0,488666.699,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1000.0,50000.0,886681.926,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,1.0,-325782.946,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,1000.0,-305902.085,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,5000.0,-226299.04,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,10000.0,-126795.233,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,20000.0,72212.38,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,30000.0,271219.993,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1200.0,50000.0,669235.22,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,1.0,-585153.194,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,1000.0,-565272.334,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,5000.0,-485669.288,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,10000.0,-386165.482,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,20000.0,-187157.868,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,30000.0,11849.745,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1400.0,50000.0,409864.972,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,1.0,-886739.266,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,1000.0,-866858.405,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,5000.0,-787255.36,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,10000.0,-687751.553,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,20000.0,-488743.94,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,30000.0,-289736.327,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1600.0,50000.0,108278.9,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,1.0,-1230761.702,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,1000.0,-1210880.841,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,5000.0,-1131277.796,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,10000.0,-1031773.989,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,20000.0,-832766.376,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,30000.0,-633758.763,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,1800.0,50000.0,-235743.536,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,1.0,-1617392.706,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,1000.0,-1597511.845,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,5000.0,-1517908.8,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,10000.0,-1418404.993,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,20000.0,-1219397.38,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,30000.0,-1020389.767,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
2-methylchrysene,2000.0,50000.0,-622374.54,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,1.0,358669.216,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,1000.0,379199.451,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,5000.0,461402.596,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,10000.0,564156.527,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,20000.0,769664.389,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,30000.0,975172.251,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,298.15,50000.0,1386187.975,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,1.0,326806.397,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,1000.0,347336.632,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,5000.0,429539.777,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,10000.0,532293.708,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,20000.0,737801.57,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,30000.0,943309.432,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,400.0,50000.0,1354325.156,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,1.0,283183.001,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,1000.0,303713.236,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,5000.0,385916.381,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,10000.0,488670.312,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,20000.0,694178.174,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,30000.0,899686.036,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,500.0,50000.0,1310701.76,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,1.0,225722.434,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,1000.0,246252.669,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,5000.0,328455.814,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,10000.0,431209.745,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,20000.0,636717.607,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,30000.0,842225.469,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,600.0,50000.0,1253241.193,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,1.0,153200.76,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,1000.0,173730.996,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,5000.0,255934.141,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,10000.0,358688.072,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,20000.0,564195.934,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,30000.0,769703.796,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,700.0,50000.0,1180719.52,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,1.0,64683.082,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,1000.0,85213.317,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,5000.0,167416.462,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,10000.0,270170.393,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,20000.0,475678.255,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,30000.0,681186.117,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,800.0,50000.0,1092201.841,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,1.0,-40559.255,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,1000.0,-20029.02,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,5000.0,62174.125,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,10000.0,164928.056,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,20000.0,370435.918,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,30000.0,575943.78,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,900.0,50000.0,986959.504,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,1.0,-163106.925,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,1000.0,-142576.69,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,5000.0,-60373.545,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,10000.0,42380.386,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,20000.0,247888.248,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,30000.0,453396.11,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1000.0,50000.0,864411.834,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,1.0,-461925.882,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,1000.0,-441395.646,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,5000.0,-359192.501,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,10000.0,-256438.57,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,20000.0,-50930.708,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,30000.0,154577.154,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1200.0,50000.0,565592.878,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,1.0,-834684.291,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,1000.0,-814154.055,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,5000.0,-731950.911,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,10000.0,-629196.98,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,20000.0,-423689.118,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,30000.0,-218181.256,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1400.0,50000.0,192834.468,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,1.0,-1283483.264,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,1000.0,-1262953.029,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,5000.0,-1180749.884,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,10000.0,-1077995.953,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,20000.0,-872488.091,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,30000.0,-666980.229,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1600.0,50000.0,-255964.505,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,1.0,-1809908.617,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,1000.0,-1789378.382,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,5000.0,-1707175.237,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,10000.0,-1604421.306,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,20000.0,-1398913.444,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,30000.0,-1193405.582,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,1800.0,50000.0,-782389.858,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,1.0,-2415198.805,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,1000.0,-2394668.569,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,5000.0,-2312465.424,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,10000.0,-2209711.493,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,20000.0,-2004203.631,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,30000.0,-1798695.769,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
4-methylchrysene,2000.0,50000.0,-1387680.045,C19H14,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,1.0,-160142.6,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,1000.0,-144377.777,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,5000.0,-81255.362,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,10000.0,-2352.344,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,20000.0,155453.694,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,30000.0,313259.731,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",298.15,50000.0,628871.805,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",400.0,1.0,-192377.287,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",400.0,1000.0,-176612.464,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",400.0,5000.0,-113490.049,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",400.0,10000.0,-34587.031,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
"a,w-dioxydecane",400.0,20000.0,123219.006,C10H20O2,cr,CGL Maier-Kelley,volume constant (cgl.R),RH98,2000.0
