PGD ID,PGD Type,PGD Subtype,Type,Grain Label,Reference,Data Published,Source,Technique,Size a (µm),Size b (µm),12C/13C,err+[12C/13C],err-[12C/13C],14N/15N,err+[14N/15N],err-[14N/15N],26Al/27Al,err[26Al/27Al],d(29Si/28Si),err[d(29Si/28Si)],d(30Si/28Si),err[d(30Si/28Si)],44Ti/48Ti,err[44Ti/48Ti]
SiC-1996-HOP-000116,M,,M,KJE116,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.649721,,16.61316,0.3244043,0.3244043,14317.62,1000000,7447.103,,,,,,,,
SiC-1996-HOP-000117,M,,M,KJE117,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9676341,,52.66406,3.263065,3.263065,2033.145,3310.928,777.6935,,,,,,,,
SiC-1996-HOP-000118,M,,M,KJE118,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9439558,,61.07455,3.273572,3.273572,1909.016,1000000,971.8102,,,,,,,,
SiC-1996-HOP-000119,AB,AB1,AB,KJE119,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7863975,,2.784707,0.09418786,0.09418786,58.21292,7.584,6.016211,,,,,,,,
SiC-1996-HOP-000120,M,,M,KJE120,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5311358,,39.86906,5.137019,5.137019,2375.85,1000000,1209.165,,,,,,,,
SiC-1996-HOP-000121,M,,M,KJE121,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.278774,,43.02443,1.462298,1.462298,4928.166,2504.156,1241.899,,,,,,,,
SiC-1996-HOP-000122,M,,M,KJE122,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5150371,,42.69007,3.979028,3.979028,1178.661,3038.546,493.5436,,,,,,,,
SiC-1996-HOP-000123,M,,M,KJE123,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.404317,,38.32711,1.168681,1.168681,6539.302,5085.479,1989.969,,,,,,,,
SiC-1996-HOP-000124,M,,M,KJE124,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.475947,,77.16268,2.656168,2.656168,2784.389,6252.508,1138.539,,,,,,,,
SiC-1996-HOP-000125,X,,X,KJE125,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.2316985,,47.64011,14.25888,14.25888,48.37981,19.05326,10.65765,,,,,,,,
SiC-1996-HOP-000126,M,,M,KJE126,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.3980214,,37.91561,6.248459,6.248459,649,0,0,,,,,,,,
SiC-1996-HOP-000127,Y,,Y,KJE127,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.622701,,127.9352,4.947465,4.947465,3126.837,1563.218,781.6092,,,,,,,,
SiC-1996-HOP-000128,Y,,Y,KJE128,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.09063,,136.1771,10.41906,10.41906,3469.831,2826.906,1075.021,,,,,,,,
SiC-1996-HOP-000129,M,,M,KJE129,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9926043,,51.67328,2.376335,2.376335,2448.559,1698.098,711.3358,,,,,,,,
SiC-1996-HOP-000130,Y,,M,KJE130,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5206271,,112.0379,27.30775,27.30775,608.0349,1000000,344.6463,,,,,,,,
SiC-1996-HOP-000131,M,,M,KJE131,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9698074,,49.62179,2.224597,2.224597,3250.117,6227.647,1288.634,,,,,,,,
SiC-1996-HOP-000132,M,,M,KJE132,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.205688,,60.12142,3.887055,3.887055,5655.612,3119.312,1483.108,,,,,,,,
SiC-1996-HOP-000133,M,,M,KJE133,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.142251,,61.98922,2.478533,2.478533,2672.248,1153.692,619.0756,,,,,,,,
SiC-1996-HOP-000134,M,,M,KJE134,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.6932001,,30.96765,2.147702,2.147702,2165.883,7871.304,951.8615,,,,,,,,
SiC-1996-HOP-000135,Y,,Y,KJE135,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.166642,,110.111,6.226273,6.226273,5473.536,1898.436,1120.837,,,,,,,,
SiC-1996-HOP-000136,M,,M,KJE136,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.512927,,63.9998,1.933112,1.933112,3788.786,821.869,573.171,,,,,,,,
SiC-1996-HOP-000137,M,,M,KJE137,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.625342,,46.09298,3.285023,3.285023,2031.626,5202.672,849.7852,,,,,,,,
SiC-1996-HOP-000138,X,,X,KJE138,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8720816,,153.9649,27.46329,27.46329,152.4175,12.3107,10.59842,,,,,,,,
SiC-1996-HOP-000139,M,,M,KJE139,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9888856,,61.2216,3.419919,3.419919,3387.732,1853.551,884.9979,,,,,,,,
SiC-1996-HOP-000140,M,,M,KJE140,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.128343,,55.55039,1.914096,1.914096,2437.589,1054.381,565.2872,,,,,,,,
SiC-1996-HOP-000141,M,,M,KJE141,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9335839,,53.16113,3.871171,3.871171,1497.989,3835.539,626.5611,,,,,,,,
SiC-1996-HOP-000142,M,,M,KJE142,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.624921,,62.05838,8.278779,8.278779,4250.544,1000000,2162.51,,,,,,,,
SiC-1996-HOP-000143,M,,M,KJE143,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.079474,,75.66037,3.544369,3.544369,5028.373,2037.211,1125.288,,,,,,,,
SiC-1996-HOP-000144,M,,M,KJE144,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.359954,,29.82896,0.7438743,0.7438743,8978.051,2900.834,1762.045,,,,,,,,
SiC-1996-HOP-000145,M,,M,KJE145,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,2.243001,,45.65317,0.9321276,0.9321276,1218.794,566.1389,293.4679,,,,,,,,
SiC-1996-HOP-000146,M,,M,KJE146,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.000789,,54.51922,2.381438,2.381438,4634.323,1781.363,1007.064,,,,,,,,
SiC-1996-HOP-000147,M,,M,KJE147,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.084581,,53.02808,2.224513,2.224513,196.7702,15.97101,13.74025,,,,,,,,
SiC-1996-HOP-000148,M,,M,KJE148,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.286366,,41.81156,1.986068,1.986068,3063.456,1742.591,815.1294,,,,,,,,
SiC-1996-HOP-000149,M,,M,KJE149,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.225389,,58.62046,2.158543,2.158543,8474.611,48193.42,3894.4,,,,,,,,
SiC-1996-HOP-000150,M,,M,KJE150,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.325856,,67.22952,2.580086,2.580086,1937.57,742.4808,420.3112,,,,,,,,
SiC-1996-HOP-000151,M,,M,KJE151,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.018513,,38.36181,1.686742,1.686742,4982.325,12680.68,2081.9,,,,,,,,
SiC-1996-HOP-000152,M,,M,KJE152,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9239503,,59.93919,4.630582,4.630582,3362.605,1684.205,841.3224,,,,,,,,
SiC-1996-HOP-000153,M,,M,KJE153,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.250474,,52.01761,1.970272,1.970272,7312.762,4361.988,1988.931,,,,,,,,
SiC-1996-HOP-000154,M,,M,KJE154,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.088214,,33.96112,1.762598,1.762598,3891.77,5423.789,1431.96,,,,,,,,
SiC-1996-HOP-000155,M,,M,KJE155,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.460533,,55.53652,1.836892,1.836892,260.6447,15.25078,13.65287,,,,,,,,
SiC-1996-HOP-000156,M,,M,KJE156,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8651133,,35.79139,2.21393,2.21393,19023.43,1000000,9673.912,,,,,,,,
SiC-1996-HOP-000157,M,,M,KJE157,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.081179,,19.99724,0.8088409,0.8088409,3297.392,1198.898,694.0989,,,,,,,,
SiC-1996-HOP-000158,M,,M,KJE158,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.226892,,70.47175,2.829361,2.829361,2530.556,2534.944,843.9337,,,,,,,,
SiC-1996-HOP-000159,X,,X,KJE159,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.618479,,73.35893,2.152813,2.152813,93.35123,2.845166,2.68168,,,,,,,,
SiC-1996-HOP-000160,M,,M,KJE160,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.418301,,74.95934,2.557154,2.557154,4140.56,1622.681,909.6263,,,,,,,,
SiC-1996-HOP-000161,M,,M,KJE161,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5419264,,69.54652,7.516633,7.516633,3532.92,4914.737,1299.298,,,,,,,,
SiC-1996-HOP-000162,M,,X,KJE162,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.346536,,96.79326,4.337483,4.337483,175.3028,55.18909,33.86408,,,,,,,,
SiC-1996-HOP-000163,M,,M,KJE163,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.683355,,49.561,1.526355,1.526355,7196.691,4090.543,1914.215,,,,,,,,
SiC-1996-HOP-000164,AB,AB1,AB,KJE164,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.257818,,3.99688,0.07774647,0.07774647,291.7889,34.46574,27.87886,,,,,,,,
SiC-1996-HOP-000165,Y,,Y,KJE165,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.302023,,131.703,15.22274,15.22274,996.4645,313.2441,192.3169,,,,,,,,
SiC-1996-HOP-000166,M,,M,KJE166,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.254046,,59.73802,4.443158,4.443158,4857.765,1619.048,971.4286,,,,,,,,
SiC-1996-HOP-000167,M,,M,KJE167,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9735988,,58.07343,3.281884,3.281884,4437.763,1000000,2255.96,,,,,,,,
SiC-1996-HOP-000168,Y,,Y,KJE168,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.004726,,118.9729,9.256982,9.256982,2573.65,1778.679,746.5912,,,,,,,,
SiC-1996-HOP-000169,M,,M,KJE169,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7749363,,27.89447,1.349126,1.349126,714.7526,1009.04,263.8822,,,,,,,,
SiC-1996-HOP-000170,X,,X,KJE170,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8846647,,91.64012,6.407542,6.407542,49.11351,7.772744,5.903819,,,,,,,,
SiC-1996-HOP-000171,M,,M,KJE171,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7937254,,49.01235,5.123393,5.123393,1918.44,2804.028,714.6549,,,,,,,,
SiC-1996-HOP-000172,Y,,M,KJE172,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.647806,,104.61,8.05449,8.05449,2709.51,449.9537,337.7595,,,,,,,,
SiC-1996-HOP-000173,M,,M,KJE173,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8130514,,66.57569,5.369088,5.369088,1863.252,1135.884,511.7966,,,,,,,,
SiC-1996-HOP-000174,AB,AB2,AB,KJE174,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5409544,,8.566534,0.4427454,0.4427454,1501.296,2106.323,553.3685,,,,,,,,
SiC-1996-HOP-000175,M,,M,KJE175,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.412165,,48.16091,1.58208,1.58208,1926.592,1335.045,559.5114,,,,,,,,
SiC-1996-HOP-000176,M,,M,KJE176,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7359205,,65.13337,6.082864,6.082864,2039.241,1242.08,559.9156,,,,,,,,
SiC-1996-HOP-000177,M,,M,KJE177,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.650678,,53.4164,1.429995,1.429995,1874.81,761.09,420.024,,,,,,,,
SiC-1996-HOP-000178,M,,M,KJE178,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.959989,,45.9668,2.305463,2.305463,1003.078,2585.44,420.0094,,,,,,,,
SiC-1996-HOP-000179,M,,M,KJE179,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.445137,,67.11797,2.333614,2.333614,1558.939,1082.037,453.0482,,,,,,,,
SiC-1996-HOP-000180,M,,M,KJE180,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.829006,,63.16397,1.708104,1.708104,3836.879,17086.65,1724.587,,,,,,,,
SiC-1996-HOP-000181,M,,M,KJE181,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.117092,,61.33553,4.180912,4.180912,3617.484,5634.676,1369.087,,,,,,,,
SiC-1996-HOP-000182,AB,AB2,AB,KJE182,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.3845708,,9.38959,0.7336159,0.7336159,3285.445,1000000,1651.391,,,,,,,,
SiC-1996-HOP-000183,M,,M,KJE183,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7783248,,61.41172,4.475245,4.475245,2720.348,4856.602,1062.474,,,,,,,,
SiC-1996-HOP-000184,M,,M,KJE184,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.38621,,50.65269,2.237264,2.237264,1674.06,1365.26,518.8568,,,,,,,,
SiC-1996-HOP-000185,M,,M,KJE185,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.371515,,47.22049,1.586043,1.586043,2704.124,2747.126,906.0249,,,,,,,,
SiC-1996-HOP-000186,M,,M,KJE186,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7380629,,73.04582,6.091649,6.091649,5376.185,13645.51,2245.461,,,,,,,,
SiC-1996-HOP-000187,M,,M,KJE187,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.783846,,69.99506,2.565495,2.565495,1990.013,524.1045,343.2694,,,,,,,,
SiC-1996-HOP-000188,M,,M,KJE188,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.321881,,47.93521,1.580197,1.580197,6477.02,15637.63,2682.606,,,,,,,,
SiC-1996-HOP-000189,M,,M,KJE189,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8350859,,91.55527,7.563672,7.563672,2426.716,1214.827,607.0073,,,,,,,,
SiC-1996-HOP-000190,M,,M,KJE190,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.042265,,91.62125,6.499232,6.499232,3101.879,2541.67,963.1173,,,,,,,,
SiC-1996-HOP-000191,M,,M,KJE191,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.124371,,60.64172,2.954605,2.954605,6018.468,16096.1,2534.984,,,,,,,,
SiC-1996-HOP-000192,Y,,Y,KJE192,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.733114,,155.173,6.087869,6.087869,3584.12,1657.184,860.9395,,,,,,,,
SiC-1996-HOP-000193,M,,M,KJE193,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.5839971,,43.66835,4.097055,4.097055,2145,0,0,,,,,,,,
SiC-1996-HOP-000194,M,,M,KJE194,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.3818239,,59.22516,12.4,12.4,470,0,0,,,,,,,,
SiC-1996-HOP-000195,AB,AB1,AB,KJE195,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.711724,,4.052262,0.07380833,0.07380833,330.9426,31.18708,26.24075,,,,,,,,
SiC-1996-HOP-000196,M,,M,KJE196,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.219793,,58.13792,2.597919,2.597919,2255.679,1236.267,589.7439,,,,,,,,
SiC-1996-HOP-000197,M,,M,KJE197,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7359205,,93.69522,8.207457,8.207457,3119.665,12423.58,1385.677,,,,,,,,
SiC-1996-HOP-000198,M,,M,KJE198,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.520042,,35.20103,1.342265,1.342265,3098.347,1699.229,810.3134,,,,,,,,
SiC-1996-HOP-000199,M,,M,KJE199,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.3187145,,38.90689,5.78679,5.78679,1739,0,0,,,,,,,,
SiC-1996-HOP-000200,M,,M,KJE200,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8159592,,59.77011,3.918036,3.918036,9316.257,1000000,4743.637,,,,,,,,
SiC-1996-HOP-000201,M,,M,KJE201,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.064822,,60.46866,4.153959,4.153959,,,,,,75,38.4,64.6,33.2,,
SiC-1996-HOP-000202,M,,M,KJE202,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7521763,,16.81818,0.3458099,0.3458099,,,,,,-10.5,25.1,87.7,26.3,,
SiC-1996-HOP-000203,M,,M,KJE203,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.2710379,,70.71253,10.5521,10.5521,,,,,,30.2,112.9,77.9,119.4,,
SiC-1996-HOP-000204,M,,M,KJE204,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.870897,,54.32619,1.601828,1.601828,,,,,,43.6,24.2,69.5,31.6,,
SiC-1996-HOP-000205,M,,M,KJE205,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.32193,,44.44253,1.009856,1.009856,,,,,,81.4,14.9,50.3,22.4,,
SiC-1996-HOP-000206,M,,M,KJE206,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.260952,,45.18952,0.9752474,0.9752474,,,,,,-35.8,14.7,-32.9,14.9,,
SiC-1996-HOP-000207,M,,M,KJE207,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.146986,,74.52619,1.897325,1.897325,,,,,,53.4,17.8,37,17.8,,
SiC-1996-HOP-000208,M,,M,KJE208,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.271205,,85.35558,2.120381,2.120381,,,,,,18.3,14.8,34.3,19.7,,
SiC-1996-HOP-000209,M,,M,KJE209,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.592832,,43.84045,0.7256707,0.7256707,,,,,,47.5,13.3,48.4,13.5,,
SiC-1996-HOP-000210,M,,M,KJE210,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.070047,,51.32756,1.412115,1.412115,,,,,,46.8,25.4,75.4,48.9,,
SiC-1996-HOP-000211,M,,M,KJE211,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,2.245894,,38.3916,0.3958409,0.3958409,,,,,,93.5,10.7,69.4,9.2,,
SiC-1996-HOP-000212,M,,M,KJE212,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.912007,,63.67012,0.9156252,0.9156252,,,,,,-19.7,7.7,23.4,9,,
SiC-1996-HOP-000213,M,,M,KJE213,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.056664,,51.83883,1.60043,1.60043,,,,,,24.4,19.3,46.2,33.3,,
SiC-1996-HOP-000214,M,,M,KJE214,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9156755,,65.3486,2.001055,2.001055,,,,,,42.6,17.6,36.2,17,,
SiC-1996-HOP-000215,M,,M,KJE215,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.4387482,,87.61615,10.17027,10.17027,,,,,,63.8,82.2,153.9,191.6,,
SiC-1996-HOP-000216,Z,,Z,KJE216,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.059935,,39.15338,0.8733672,0.8733672,,,,,,1.9,15.2,200.9,31.2,,
SiC-1996-HOP-000217,M,,M,KJE217,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.236776,,48.7519,1.749342,1.749342,,,,,,17.3,14.1,23.4,21.5,,
SiC-1996-HOP-000218,M,,M,KJE218,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8716695,,94.41091,3.886212,3.886212,,,,,,-29.4,19.4,24.8,27.4,,
SiC-1996-HOP-000219,M,,M,KJE219,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.242361,,72.73537,2.586014,2.586014,,,,,,58.9,20.4,19.5,14.9,,
SiC-1996-HOP-000220,M,,M,KJE220,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.199519,,62.96287,2.084804,2.084804,,,,,,51.5,18.3,42,18.3,,
SiC-1996-HOP-000221,M,,M,KJE221,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.026008,,74.03022,2.235502,2.235502,,,,,,31.8,15.6,40,16.2,,
SiC-1996-HOP-000222,M,,M,KJE222,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.709008,,58.50869,2.438824,2.438824,,,,,,117.2,26.9,120.7,31.6,,
SiC-1996-HOP-000223,M,,M,KJE223,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.022723,,42.32864,1.189889,1.189889,,,,,,59.2,15.4,80.7,16.2,,
SiC-1996-HOP-000224,AB,,M,KJE224,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.277392,,11.74033,0.1342859,0.1342859,,,,,,-4.3,12.3,7.6,11.8,,
SiC-1996-HOP-000225,Y,,M,KJE225,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8938895,,101.7513,3.71126,3.71126,,,,,,18,22.7,57.8,16.9,,
SiC-1996-HOP-000226,M,,M,KJE226,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.165943,,91.48939,3.978617,3.978617,,,,,,33.2,13.6,35.7,14.3,,
SiC-1996-HOP-000227,M,,M,KJE227,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.881642,,77.82398,1.299902,1.299902,,,,,,82.6,8.4,86,12.2,,
SiC-1996-HOP-000228,M,,M,KJE228,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.077479,,53.8593,1.509221,1.509221,,,,,,57.1,15.2,54.9,15.8,,
SiC-1996-HOP-000229,M,,M,KJE229,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.65198,,60.32519,1.185894,1.185894,,,,,,55.2,9.7,50.9,10.6,,
SiC-1996-HOP-000230,M,,M,KJE230,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.6580858,,89.03624,5.104329,5.104329,,,,,,-14.4,35.4,32.6,29.1,,
SiC-1996-HOP-000231,Z,,M,KJE231,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.3843076,,29.73925,3.840143,3.840143,,,,,,86.7,71.3,202.1,149.8,,
SiC-1996-HOP-000232,M,,M,KJE232,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.045135,,82.59859,2.621934,2.621934,,,,,,9.7,19,42.8,19.3,,
SiC-1996-HOP-000233,M,,M,KJE233,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.7753411,,64.97643,3.581864,3.581864,,,,,,73.3,28.4,51.5,37.1,,
SiC-1996-HOP-000234,Y,,Y,KJE234,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.904476,,183.5638,12.34361,12.34361,,,,,,-2,17.4,45.7,18.4,,
SiC-1996-HOP-000235,M,,M,KJE235,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.302734,,58.06585,1.163136,1.163136,,,,,,73.6,12.1,85.7,13,,
SiC-1996-HOP-000236,M,,M,KJE236,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.059209,,47.77566,1.402979,1.402979,,,,,,111.6,19.9,108.5,21,,
SiC-1996-HOP-000237,M,,M,KJE237,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.052926,,79.56345,2.397218,2.397218,,,,,,24.3,15.3,8.7,15.7,,
SiC-1996-HOP-000238,M,,M,KJE238,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.577242,,26.60758,0.7995162,0.7995162,,,,,,58.3,10.5,49.3,12.6,,
SiC-1996-HOP-000239,M,,M,KJE239,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8831761,,56.58891,2.342578,2.342578,,,,,,35.2,21.1,56.2,24.2,,
SiC-1996-HOP-000240,Y,,M,KJE240,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.9576614,,100.658,6.785675,6.785675,,,,,,1.7,18.3,24.2,19.2,,
SiC-1996-HOP-000241,M,,M,KJE241,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.033106,,90.10908,3.20254,3.20254,,,,,,48.7,24.7,43.5,16,,
SiC-1996-HOP-000242,AB,,AB,KJE242,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.250615,,3.332087,0.1116747,0.1116747,,,,,,65.4,13.1,39.1,13.6,,
SiC-1996-HOP-000243,M,,M,KJE243,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,0.8,,47.17292,1.640362,1.640362,,,,,,35.3,21.6,51.7,22.5,,
SiC-1996-HOP-000244,M,,M,KJE244,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.180205,,62.38029,1.578528,1.578528,,,,,,5.8,13.3,39.1,14.3,,
SiC-1996-HOP-000245,M,,M,KJE245,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.102706,,97.25871,2.997482,2.997482,,,,,,3.3,13.1,12.9,14.5,,
SiC-1996-HOP-000246,M,,M,KJE246,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.283475,,68.06251,1.556458,1.556458,,,,,,31.8,24.1,-2.8,11.8,,
SiC-1996-HOP-000247,M,,M,KJE247,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.49891,,86.63525,1.847072,1.847072,,,,,,31.6,10.5,26.1,12.1,,
SiC-1996-HOP-000248,M,,M,KJE248,Hoppe et al. (1996) GCA 60:883,full,Murchison,U Bern 3f,1.092281,,51.90838,1.432143,1.432143,,,,,,60.2,21.9,63,25.2,,
