source_file,sheet,condition,arm,generation,well,measurement,value,header_original
UR2_log.xlsx,drdata,UR,drift,8,D11,food_vesicle_turbidity_A400,0.065,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,D12,food_vesicle_turbidity_A400,0.063,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E1,food_vesicle_turbidity_A400,0.072,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E2,food_vesicle_turbidity_A400,0.073,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E3,food_vesicle_turbidity_A400,0.059,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E4,food_vesicle_turbidity_A400,0.062,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E5,food_vesicle_turbidity_A400,0.056,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E6,food_vesicle_turbidity_A400,0.056,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E7,food_vesicle_turbidity_A400,0.054,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E8,food_vesicle_turbidity_A400,0.05,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E9,food_vesicle_turbidity_A400,0.066,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E10,food_vesicle_turbidity_A400,0.048,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E11,food_vesicle_turbidity_A400,0.06,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,E12,food_vesicle_turbidity_A400,0.06,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F1,food_vesicle_turbidity_A400,0.056,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F2,food_vesicle_turbidity_A400,0.06,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F3,food_vesicle_turbidity_A400,0.059,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F4,food_vesicle_turbidity_A400,0.077,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F5,food_vesicle_turbidity_A400,0.068,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F6,food_vesicle_turbidity_A400,0.066,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F7,food_vesicle_turbidity_A400,0.055,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F8,food_vesicle_turbidity_A400,0.056,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F9,food_vesicle_turbidity_A400,0.071,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F10,food_vesicle_turbidity_A400,0.082,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F11,food_vesicle_turbidity_A400,0.072,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,F12,food_vesicle_turbidity_A400,0.083,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,G1,food_vesicle_turbidity_A400,0.054,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,G2,food_vesicle_turbidity_A400,0.065,28G8D-F
UR2_log.xlsx,drdata,UR,drift,8,G3,food_vesicle_turbidity_A400,0.058,28G8D-F
