sample_id,tracer,final_value,uncertainty,candidate_source,unit,compilation,reference
s_RX 8237 [19934],MO,0.4,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8238 [19934],MO,0.9,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8239 [19934],MO,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8240 [19934],MO,0.4,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8241 [19934],MO,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8242 [19934],MO,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8243 [19934],MO,0.7,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8244 [19934],MO,0.6,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8245 [19934],MO,1.9,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8246 [19934],MO,0.8,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8247 [19934],MO,0.9,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8248 [19934],MO,2.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_HUB1 [4850],W,0.47,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[4850]
s_LI2-22 [20810],W,27.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[20810]
s_LI2-23 [20810],W,26.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[20810]
s_LI2-25 [20810],W,25.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[20810]
s_LI2-26 [20810],W,41.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[20810]
s_LI-8 [20810],W,16.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[20810]
s_67-3-75.0 [20998],W,1.82,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_67-3-75.7 [20998],W,1.4725,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_67-3-75.7 [20998],W,1.398,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_67-3-70.0 [20998],W,1.748333,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_67-3-76.2 [20998],W,1.908,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_75-1-125.0 [20998],W,2.151667,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_S13-02H5 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-02H7 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-04H1 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-04H3 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-04H4 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-05H7 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-05H9 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_S13-05H13 [21046],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21046]
s_ZK6-3 [21390],W,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21390]
s_ZK6-4 [21390],W,0.4,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21390]
s_ZK6-5 [21390],W,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21390]
s_04YBS-38 [21859],W,0.46,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04ZK-12 [21859],W,0.81,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04HGW-17 [21859],W,0.8,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04CD-6-1 [21859],W,0.86,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04LS-42-1 [21859],W,1.44,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04LS-43 [21859],W,0.48,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04LS-49 [21859],W,1.47,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04LS-46 [21859],W,0.96,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_04LS-45-2 [21859],W,0.85,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21859]
s_13ZJ-5-2 [21860],W,1.47,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-1 [21860],W,0.22,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-2 [21860],W,0.19,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-3 [21860],W,0.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-4 [21860],W,0.24,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-5 [21860],W,0.18,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-6 [21860],W,0.34,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-9-7 [21860],W,0.91,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-10-3 [21860],W,0.18,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_13ZJ-10-5 [21860],W,0.18,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-20 [21860],W,0.63,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-21 [21860],W,0.49,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-22 [21860],W,0.99,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-3-3 [21860],W,0.83,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-4-4 [21860],W,1.27,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-7-1 [21860],W,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-7-2 [21860],W,0.34,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_14HSZ-7-3 [21860],W,0.43,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[21860]
s_PO15 [21999],W,0.104,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_PO28 [21999],W,0.071,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_THIEM 2 [21999],W,5.4047,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNB8.0 [21999],W,138.351,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNBO2.1 [21999],W,93.4781,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNBO3.0 [21999],W,75.0966,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNK10.0 [21999],W,99.208,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNK7.0 [21999],W,133.58,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_KNK5.0 [21999],W,75.2519,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[21999]
s_BZ-5 [22243],W,0.723,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22243]
s_51MA [22439],W,0.02,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22439]
s_109MA [22439],W,0.09,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22439]
s_116MA [22439],W,0.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22439]
s_37PTR [22439],W,0.01,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22439]
s_38PTR [22439],W,0.13,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22439]
s_LYN-1/1 [22817],W,3.21,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-18/1 [22817],W,0.78,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-13/1 [22817],W,0.76,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-13/2 [22817],W,0.87,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-15/1 [22817],W,1.52,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-15/2 [22817],W,7.52,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LYN-4/1 [22817],W,4.02,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-16/2 [22817],W,6.26,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-26/1 [22817],W,1.92,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-26/2 [22817],W,1.26,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_LY-7/1 [22817],W,0.69,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[22817]
s_18LS-8 [23790],W,1.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[23790]
s_KT-3(1) [23983],W,0.195,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[23983]
s_HZ4 [24119],W,0.811,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_HZ8 [24119],W,0.219,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_HZ23 [24119],W,0.42,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_HZ28 [24119],W,0.826,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D298GS [24119],W,0.61,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D298W [24119],W,0.526,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D340-1GS [24119],W,0.683,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D340-1W [24119],W,0.678,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D005GS [24119],W,0.516,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_D005W [24119],W,0.397,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24119]
s_13TS14C [24913],W,3.444866,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS14D [24913],W,3.311845,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS14E [24913],W,3.343482,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS14F [24913],W,2.108922,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS14G [24913],W,5.08464,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS14H [24913],W,4.999956,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_13TS15A [24913],W,0.877916,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[24913]
s_SE3673B [25421],W,0.6,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE3674D [25421],W,0.2,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE3677A [25421],W,0.8,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE3691A [25421],W,0.6,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4155 [25421],W,0.8,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4170A [25421],W,0.9,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4140A [25421],W,0.7,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 3686A [25421],W,0.3,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4144A [25421],W,0.7,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4155B [25421],W,0.5,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 3683/2 [25421],W,0.3,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 3683/4 [25421],W,0.1,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4142A [25421],W,0.2,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4167A [25421],W,0.2,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4169A [25421],W,0.1,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_SE 4175A [25421],W,0.7,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[25421]
s_15T68C [25770],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_15T68D [25770],W,4.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_15T69C [25770],W,3.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_15T71B [25770],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_15T72A [25770],W,3.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_15T75B [25770],W,2.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_19T69B [25770],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25770]
s_199625 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199626 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199627 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199630 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199637 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199640 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199641 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199642 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199643 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199644 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_199645 [25964],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[25964]
s_A.306 [26260],W,0.08523,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26260]
s_AV057B [26458],W,42.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[26458]
s_AV072B [26458],W,97.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[26458]
s_10RC52 [26615],W,0.363333,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26615]
s_09-RC-15 [26615],W,0.775333,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26615]
s_ET09MB140 [26689],W,0.2,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26689]
s_ET09MB143 [26689],W,0.3,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26689]
s_ET08MB013 [26689],W,0.8,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[26689]
s_DSA3 [27148],W,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_DNA5 [27148],W,1.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_KD1 [27148],W,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_KD2ZC [27148],W,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_DAF4 [27148],W,1.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_NAZC1 [27148],W,0.7,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_KD3 [27148],W,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_KD3ZC [27148],W,0.5,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[27148]
s_PB17 [27183],W,0.21,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[27183]
s_HC-17 [28871],W,5.86,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-18 [28871],W,6.05,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-19 [28871],W,6.11,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-20 [28871],W,6.68,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-21 [28871],W,7.14,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-22 [28871],W,6.6,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-23 [28871],W,6.35,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_HC-24 [28871],W,6.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[28871]
s_CPV-12-01 [28910],W,0.17,,PLU | CONVERGENT MARGIN,ppm,georoc_types_de_roches,[28910]
s_13ZK08-1 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_13ZK08-2 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15LDZK05-1 [29239],W,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15LDZK05-2 [29239],W,0.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_13MZK02-1 [29239],W,0.4,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_13MZK02-2 [29239],W,0.4,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15ZK13-1 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15ZK13-2 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15LDZK03-1 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_15LDZK03-2 [29239],W,0.1,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29239]
s_ENED01 [29619],W,0.6,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29619]
s_NED01 [29619],W,1.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[29619]
s_3ASCO [14574],W,3.55,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14574]
s_3BSCO [14574],W,5.128,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14574]
s_5SCO [14574],W,0.462,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14574]
s_9SCO [14574],W,0.363,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14574]
s_79-3-158.0 [20998],W,1.582727,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998]
s_75-1-75.2 [20998],W,0.411116,,PLU | OCEAN ISLAND,ppm,georoc_types_de_roches,[20998][24835]
s_AT74 [13959],W,0.05,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[13959]
s_99KR192 [13959],W,0.07,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[13959]
s_99KR218 [13959],W,0.06,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[13959]
s_MS19A [15266],W,0.31,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_MW004 [15266],W,0.77,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_CM1 [15266],W,0.57,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_CM30 [15266],W,0.84,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_WO39 [15266],W,15.6,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_WO54 [15266],W,8.8,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[15266]
s_MD 7/6 [14816],W,0.94,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 11/2 [14816],W,0.68,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 11/13 [14816],W,0.71,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_M-15/3 [14816],W,0.73,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 15/6 [14816],W,0.96,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 16/3 [14816],W,0.49,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 16/8 [14816],W,0.62,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 25/1 [14816],W,1.09,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 25/9 [14816],W,0.71,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 27/2 [14816],W,0.45,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MD 31/1 [14816],W,1.09,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MN 29/1 [14816],W,0.73,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MN 29/6 [14816],W,1.31,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_MN 45/10 [14816],W,0.9,,PLU | RIFT VOLCANICS,ppm,georoc_types_de_roches,[14816]
s_511577 [19180],W,0.92,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19180]
s_508201 [19180],W,172.066667,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19180]
s_508214 [19180],W,0.44,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19180]
s_508242 [19180],W,0.68,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19180]
s_508213 [19180],W,0.35,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19180]
s_LA97M-12 [19831],W,4.6,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19831]
s_LA97M-21 [19831],W,1.8,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19831]
s_LA97M-24C [19831],W,2.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19831]
s_LA97M-28B [19831],W,2.3,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19831]
s_LA97M-8 [19831],W,5.2,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19831]
s_RX 8152 [19934],W,28.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8155 [19934],W,113.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8156 [19934],W,52.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8157 [19934],W,60.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8158 [19934],W,83.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8159 [19934],W,60.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8160 [19934],W,30.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8161 [19934],W,45.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8163 [19934],W,52.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8164 [19934],W,32.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8168 [19934],W,35.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8169 [19934],W,58.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8170 [19934],W,75.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8171 [19934],W,79.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8172 [19934],W,125.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8173 [19934],W,115.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8174 [19934],W,99.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8175 [19934],W,94.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8176 [19934],W,83.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8177 [19934],W,73.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
s_RX 8178 [19934],W,74.0,,PLU | INTRAPLATE VOLCANICS,ppm,georoc_types_de_roches,[19934]
